1.434188427681383438e+00
1.383799194917401110e+00
1.335324090402215447e+00
1.288795988140304383e+00
1.244232169677183863e+00
1.201635295720065333e+00
1.160994455050053942e+00
1.122286273946760726e+00
1.085476069788373188e+00
1.050519033119103218e+00
1.017361423266828879e+00
9.859417635206321195e-01
9.561920229146542161e-01
9.280387727867485115e-01
9.014043074647519749e-01
8.762077196567612525e-01
8.523659223653535788e-01
8.297946103900837311e-01
8.084091557120275384e-01
7.881254322534511081e-01
7.688605666633143709e-01
7.505336128837830634e-01
7.330661492962197157e-01
7.163827982197527033e-01
7.004116684361473277e-01
6.850847222372311585e-01
6.703380692327366441e-01
6.561121898158174259e-01
6.423520917592404622e-01
6.290074039088955349e-01
6.160324113527475554e-01
6.033860367753102194e-01
5.910317729621036298e-01
5.789375715987756799e-01
5.670756936186476249e-01
5.554225263947194513e-01
5.439583730515705762e-01
5.326672190939084617e-01
5.215364814165045493e-01
5.105567445800327508e-01
4.997214890141573607e-01
4.890268155484249757e-01
4.784711703787364323e-01
4.680550742576199408e-01
4.577808593560370731e-01
4.476524168880405274e-01
4.376749582228342539e-01
4.278547918365058766e-01
4.181991180828606991e-01
4.087158433938189450e-01
3.994134151589563420e-01
3.903006781847482842e-01
3.813867533002489041e-01
3.726809383602301962e-01
3.641926316015816623e-01
3.559312770359930322e-01
3.479063313129723833e-01
3.401272512630171829e-01
3.326035011316390011e-01
3.253445783409038006e-01
3.183600564656320353e-01
3.116596439855130463e-01
3.052532572707953307e-01
2.991511061762965329e-01
2.933637905543581281e-01
2.879024059499067367e-01
2.827786567077536506e-01
2.780049747013152994e-01
2.735946418807035374e-01
2.695619148343189053e-01
2.659221495595015528e-01
2.626919246424042620e-01
2.598891610533447527e-01
2.575332367699399994e-01
2.556450944452757224e-01
2.542473403414844957e-01
2.533643327501620135e-01
2.530222581202636878e-01
2.532491931122571871e-01
2.540751507955807398e-01
2.555321092067165956e-01
2.576540204896891617e-01
2.604767988523913891e-01
2.640382855940434648e-01
2.683781894950270641e-01
2.735380009142747149e-01
2.795608780156242368e-01
2.864915036474961485e-01
2.943759115343713151e-01
3.032612806081920187e-01
3.131956965171371343e-01
3.242278796019119058e-01
3.364068789289221817e-01
3.497817323178524229e-01
3.644010926996985589e-01
3.803128215906086407e-01
3.975635509659568023e-01
4.161982153656530459e-01
4.362595566517085688e-01
4.577876044669616507e-01
4.808191361021351695e-01
5.053871201578137295e-01
5.315201490773417969e-01
5.592418663132827650e-01
5.885703945593080411e-01
6.195177721152944628e-01
6.520894050386465413e-01
6.862835432512780498e-01
7.220907892004676532e-01
7.594936479940177509e-01
7.984661281271554500e-01
8.389734019727272951e-01
8.809715351010778406e-01
9.244072932172947565e-01
9.692180350395651622e-01
1.015331698784686987e+00
1.062666889070632781e+00
1.111133069990852595e+00
1.160630868865161869e+00
1.211052493736380686e+00
1.262282266075387627e+00
1.314197268399155183e+00
1.366668104622163149e+00
1.419559768981358383e+00
1.472732617333410543e+00
1.526043432559674118e+00
1.579346573771420070e+00
1.632495197030956025e+00
1.685342533439918800e+00
1.737743208741930889e+00
1.789554587089423832e+00
1.840638120378851550e+00
1.890860683606055082e+00
1.940095876071220804e+00
1.988225268002130841e+00
